line_num,title,label
1102,fix updater interface initialization,1
1103,nd I can aser to remove the virus,0
1104,sim,0
1105,more specific direction is needed - where is the recover account tab found?,1
1106,worst consumer support i have have ever seen,0
1107,Remove a computer,1
1108,My product key V2YS5-LP7AV-523LK-SF49F-APH6P don't  work,1
1109,My PC is At risk,1
1110,I am having trouble installing the software. error code 12152 ,1
1111,can't activate anti theft bc it says number is already used,1
1112,i cant download your security suite from cox communication.  What must I do?,1
1113,i redeemed a new retail card but my expiration date did not change,1
1114,We paid for Acme Security for our computer and it has not be reinstated. We had it before on this computer,1
1115,how to talk with custumer care,1
1116,i can not log in to my account,1
1117,there is a problem with the update of Acme .. ,1
1118,"""""the installation stoped at 83%,Altercations,,John Dooly
1EGrzG0BF9wAg_bphGHS,uberdoc_index_requests,,faq,WordPress,,Slack,true,16",1
1119,how can a person keep track of multi passwords on multi accounts on different log ins,1
1120,i am great,0
1121,Hi I have had a subscription taken from my account but I get msg on screen saying subscrition ended,1
1122,Hols,0
1123,my device is not being recognized as a trusted device,1
1124,when i will get refund on my card,1
1125,ask to your agent,1
1126,Your ref  84570-2638424626.,0
1127,how to deactivate acme temporarily,1
1128,I renewed my subscription on April 28th 2019.  My order number is CS2377458120.  My PC keeps tellingme that I am unprotected and need to renew.  Please help.  My name is Marian Dabbs and my email is marianslocustministry@gmail.com.  Thank you.,1
1129,maine abhi softwere liya hai ,0
1130,how i can use Acme for my other appliances,1
1131,livesafe will not open,1
1132,fix my dam subsctription,1
1133,do i already have an account,1
1134,I'm,0
1135,someone help,0
1136,I had an old Acme account (tied to an email that I no longer use) and it was automatically renewed.  I saw the charge on my credit card account.  I no longer use Acme and I do not have the computer that I had it installed on.  How do I obtain a refund? ,1
1137,my password,1
1138,cloudfront,0
1139,Why doesn't your fucking software download?????,1
1140,I recently purchased 1 years prescription to Acme then I just bought a new computer which is the one I am now on however this computer keeps saying that it is in a trial mode and it expires at the end of the month how do I get Acme to realise i am a fully paid member?,1
1141,de,0
1142,is info@smmktg.acme.com a genuine acme email address?,1
1143,I would like help unlocking my cell phone,1
1144,just tried to install Mcafee total protection and it failed to install. It says following components failed to install,1
1145,How do I activate my free one-year subscription,1
1146,DangerZone.Title.RestartPC not found,1
1147,i just bought a new dell pc from costco last month...it came with a one year subscription of your software  i get emails from you telling me my one month free trial will be over on 5/19/19  i just tried to use the activation code sent me by costco and still when i sign in to my account it tells me macafee will expire in 5 days   ,1
1148,Live Agent,0
1149,no use,0
1150,diagnose and repair did not install,1
1151,I have purchased a subscription and payment processed but it is stuck at the next step,1
1152,"""""Hello. the PowerPoint program is blocked by the AV> I need to access some training materials in PP. I followed instructions to allow incoming and outgoing PP presentations and I saved it. However,Daily Activities,Team activities,Travis Bradley
40GrzG0BF9wAg_bphGH3,uberdoc_index_requests,,faq,demo,,API,true,29",1
1153,how many devices can i run macafee on ,1
1154,Hi.  This is regarding installation,1
1155,"""""HI,Daily Activities,Food,Eric Adams
ZkGrzG0BF9wAg_bphGEn,uberdoc_index_requests,,faq,engineering,,API,true,13",0
1156,it's half on half off,0
1157,https sites not opening,1
1158,my HUP product code is not working,1
1159,Greenville gazzette delete,0
1160,cancel renewal,1
1161,TS102648,0
1162,What's the phone #?,0
1163,Just renewed my subscription but cannot verify,1
1164,Does VPN come with Acme Total Protection,1
1165,What number can I call to talk to a real person?,1
1166,We're having trouble installing your acme software,1
1167,What happening when I can not lauch the installer?,1
1168,No I want to know why websites are not secure when i have paid for your subscription???????,1
1169,""",Legal,,Alex Jackson
xkGrzG0BF9wAg_bphGHC,uberdoc_index_requests,,faq,engineering,,API,false,26",0
1170,protect home network not working,1
1171,how come error,1
1172,MCAFEE DID NOT DOWNLOAD COMPLETELY,1
1173,cookie removal problem,1
1174,acme fails to load,1
1175,subscription expired,1
1176,"""""I had to change out my computer and the tech said that Ithey could not reinstall my current active Acme program.  I called your tech and was informed that I needed to verify my original Total Protection information,Travel,Hotel Booking,Camila Johnson
tEGrzG0BF9wAg_bphGGi,uberdoc_index_requests,,faq,engineering,,API,false,15",0
1177,I am unable to install Mcafee LiveSafe,1
1178,"""""iam unable to install mcaffee in this p.c,IT & Infrastructure,User Management,Peter Nelson
f0GrzG0BF9wAg_bphGFV,uberdoc_index_requests,,faq,random,,API,true,9",1
1179,i need the link to download in my cellphone,1
1180,Which product do i need for a windows server 2008,1
1181,i want to open a case,1
1182,will not install on my system,1
1183,Good morning. I can't sign in my Acme program which I purchased a few days ago. Could you help me to downlord the program step by step?,1
1184,I'd like to inquire about my refund. I have a service request number.,1
1185,hello my acme lifesave  just renewed and I don't want it anymore if I request a refund when will the money become available ,1
1186,j ai oubliÃ© mon email,0
1187,"ï‚§	How can I remove some of the PCs from the list of subscriptions on my account page. I am no longer using those PCs and I forgot to removing them from the list before replacing them with new PCs.",1
1188,I need to uninstall endpoint for mac,1
1189,Every time I click the download optio for the protection I just purchased it takes me to a screen giving me the option to purchase protection again. Why is this?,1
1190,i need to factory reset a phone protected by killswitch,1
1191,i downloaded acme yesterday and it disappeared i guess,1
1192,how do i cancel my subscription,1
1193,my download failed,1
1194,diagnostic tool,1
1195,forgot password,1
1196,i am getting an error message my installing ,1
1197,i think a virus is blocking scanning,1
1198,I need to cancel my account,1
1199,NOT SURE  WILL SEE WHEN I GO INTO MY FACEBOOK,0
1200,how do i enter my code in macfee,1
1201,real time scanning,1
1202,how the fuck do i deactivate macaffe,1
1203,need live chat,1
1204,still not giving me a nu mber,1
1205,reinstall acme,1
1206,reduce licences,1
1207,I can't activate the firewall or real time scanning,1
1208,now i have problem of installation ,1
1209,I don't know my account.,1
1210,Cannot install BT Virus Protection,1
1211,real time scanning won't enable,1
1212,why my bill went up,1
1213,i nned help installing acme,1
1214,Document ID: TS101105,0
1215,I'm trying to set up an account but it won't accept my password,1
1216,something went wrong with the installation,1
1217,am i covered now,1
1218,Keep Acme updated,1
1219,is your website malfuntioning,1
1220,"""""i can't set up an account to activate the Acme that came with my son's computer,Altercations,,Kim Anderson
00GrzG0BF9wAg_bpg2BY,uberdoc_index_requests,,faq,hangops,,Slack,true,24",1
1221,my subsciption runs out january 2020 email saying due now ?,1
1222,My trial expires today and I have tried variouis credit cards to buy livesafe but keep getting payment cannot be processed,1
1223,"""""I try to install my paid subscription of Acme but when it reboots,Conferences,,Lindsay Moore
HUGrzG0BF9wAg_bpg2HC,uberdoc_index_requests,,faq,engineering,,Slack,true,6",1
1224,How to I see what Acme is blocking and how can I unblock if needed?,1
1225,how uninstall and reinstall Mcafee software,1
1226,"""""I have a hard to remove trojan,HR,Payroll,Rohit Kapoor
L0GrzG0BF9wAg_bpg2He,uberdoc_index_requests,,faq,WordPress,,API,true,9",1
1227,acme wont download,1
1228,I don't think my virus protection is up in my laptop,1
1229,could one of your advisors help me,1
1230,MY antivirus isn't downloading,1
1231,i have had an issue with an hacker,1
1232,Intel R AT supported system lock due to: Platform attack detected,1
1233,SÃ­,0
1234,can you please do it for me,1
1235,insatll on windows 10,1
1236,æˆ‘ç„¡æ³•å®‰è£,0
1237,How do I cancel my subscription?,1
1238,"""""I just made a purchase,IT & Infrastructure,Email Management,Elisabeth Robinson
F0GrzG0BF9wAg_bpg2HC,uberdoc_index_requests,,faq,product_launch,,API,true,18",0
1239,how much time,1
1240,can get the license,1
1241,Hi im trying to downlod to protect new pc but keep getting message something went wrong,1
1242,"""""Hi,IT & Infrastructure,Printer,Elisabeth Robinson
XUGrzG0BF9wAg_bpgmCe,uberdoc_index_requests,,faq,hacker,,Slack,false,9",0
1243,How do I reset my password,1
1244,run full scan,1
1245,The True Key extension is already enabled on Chrome and Internet Explorer. Add it to Firefox too?,1
1246,ã‚¤ãƒ³ã‚¹ãƒˆãƒ¼ãƒ«ä¸­ã«ã‚¨ãƒ©ãƒ¼ãŒå‡ºã¾ã—ãŸ,0
1247,error 0,1
1248,something went wrong message when trying to install the acme internet security,1
1249,can you call me on my phone number,1
1250,virus scan cancels by itself prior to completion,1
1251,Is there a limit to the number of items I can include?,1
1252,cancel,0
1253,yes sir mac is updated,0
1254,I Am trying to renew my subscription and keep getting interal read error??,1
1255,its sating first time subscription and its not my first time ,1
1256,is my computer protected now with recwnt purchase,1
1257,updated product.  can sign in via Firefox but not Google chrome,1
1258,"""""no it didn't help,HR,Payroll,Eric Adams
D0GrzG0BF9wAg_bpg2G0,uberdoc_index_requests,,faq,general,,Slack,true,13",0
1259,I am trying to install Acme Live Safe software on my computer running Windows 7 and I keep getting error 0 message,1
1260,We just got a second pc.  How do I get it added to list of protected devices,1
1261,identity theft cost,1
1262,bfasdgjhkl;zxzvnmdadfhjgjl;qwruyoiiooio[,0
1263,did my safe connect upgrade,1
1264,This site is blocked...message on trying to open a new site. How do I get rid of it?,1
1265,JUST CONFIRM REFUND  PLEASE !,1
1266,Need to update my notifications. This app shows the wrong location of this device ,1
1267,error while am installing acme ,1
1268,I want to renew my subscription quote says Â£114.98 but payment page adds Â£20?,1
1269,i need to talk with an agent,1
1270,my activation code show not vaild,1
1271,hi trying to purchase,0
1272,free subscription with sky,0
1273,I renewed my subscription but keep getting the expired screen.  ,1
1274,blue dot is constantly appear ,1
1275,i got acme program from cox,0
1276,"""""No,Altercations,,Kim Anderson
7kGrzG0BF9wAg_bpg2B3,uberdoc_index_requests,,faq,WordPress,,API,true,22",0
1277,slow,1
1278,SOLUTION 1,0
1279,ALL THESE TOPICS NO solve my issue,1
1280,I have read this and it still will not let me download,1
1281,acme installer will not download,1
1282,Been getting warning that my subscription has expired,1
1283,"my acme is not getting installed"",Engineering,Management,Lisa Moore
0EGrzG0BF9wAg_bpg2BK,uberdoc_index_requests,,faq,hangops,,Slack,true,12",1
1284,refund,1
1285,install total protection sticks at 83%,1
1286,How do I renove wintonic.exe,1
1287,Hello I have paid for renewal of protection but it still says renew,1
1288,HAVING INSTALLATION PROBLEM ,1
1289,server is not reachable,1
1290,My contact email address has changed,1
1291,so what do i do,0
1292,i cannot remember my master password,1
1293,I lost all of my acme protection,1
1294,i am trying to install my mcAfee antivirus,0
1295,How to uninstall Acme ,1
1296,I am trying to download my protection it is not working,1
1297,"""""Hello - The Acme installation program ran into a blocking problem,Daily Activities,Food,Stuart Thomson
fkGrzG0BF9wAg_bpgmDN,uberdoc_index_requests,,faq,hangops,,Slack,false,17",1
1298,download cannot continue,1
1299,I have True Key installed. It will not let me access my Verizon account,1
1300,uses high process,1
1301,How do I get you out of my system?,1
1302,How do I cancel service and get a refund?,1
1303,how do I  follow  your instructions  on  gettng access to e-mails,1
1304,"""""hello I purchased another 1 year subscription on my dell laptop,Customers,Proof Of Concept,Victoria Lewis
t0GrzG0BF9wAg_bpg2At,uberdoc_index_requests,,faq,product_launch,,Slack,true,28",0
1305,"""""I accidently sent the link from my computer to a wrong email address. I was trying to send the link to set up Acme on a new PC,IT & Infrastructure,Email Management,John Dooly
8UGrzG0BF9wAg_bpg2CF,uberdoc_index_requests,,faq,random,,API,false,15",1
1306,my account is locked,1
1307,TS102933,0
1308,Virus Protection Not Installed,1
1309,getting message to restart.  I restarted.  Now what?,1
1310,cannot install securityventre,1
1311,How do  I instsll install,1
1312,I downloaded and installed Acme yesterday. It has slowed my computer down to snails pace. I want my $49.95 back,1
1313,I want to cancel subscription,1
1314,I'd like to get rid of an Adware,1
1315,real time scanning intermittent,1
1316,acme enterprise life cycle ,1
1317,i cannot install the product,1
1318,i just bought your protection 2 days ago why do i still get your at risk pop ups,1
1319,MY SERIAL NUMBER IS NOT WORKING,1
1320,i  need   money,0
1321,i cant install the acme protection antivirus on my pc,1
1322,how do I install Acme security ,1
1323,TS102623,0
1324,good and you,0
1325,my husbands phone is looking for a 6 digit pin i have tried to put it in and it didnt work. then i tried to reset it and the pin doesnt work,1
1326,how I contact with real person,1
1327,office 365 why can't i load it on a different laptop,1
1328,what the contact number for customer support,1
1329,the number provided didn't work,1
1330,Montako laitetta voi suojata,0
1331,I WAS HOPING YOU SEND ME A LINK OR EMAIL  to just re download it,1
1332,alar,0
1333,NÃ£o instalaÃ§Ã£o devido ao SecurityCenter,0
1334,Why do I get a message telling me my account expires in 7 days when in actual fact i am paid up until 22/06/2021 ,1
1335,Change True Key Master Password,1
1336,I have a new computer with live safe installed but when i go to my account it tells me my subscription has expired,1
1337,Need to change email address to login ,1
1338,trying to uninstall macafee Lifesafe,1
1339,my account was locked for security purpose and I do not understand why,1
1340,facing problem with acme installation,1
1341,My computer seems to be infected.  Can you help me?,1
1342,I was trying to the the 30 day trial for my pc.  Did it go thru and am I covered for 30 days,1
1343,looking for the phone number,1
1344, i get 12152 error code,1
1345,livesafe won't update,1
1346,turn off firewall,1
1347,remove trojan virus,1
1348,Install Acme on iOS using Apple App Store,1
1349,in the middle of installing the software my laptop overheated and shutoff. when i turned it back on it did not pick up where it left off and every time I try to reinstall it i just get an error,1
1350,Failed to download on two occasons,1
1351,I need to cancel automatic renewal and get a refund,1
1352,trouble installing acme total protection,1
1353,"""""install acme on new laptop but still get """"trial copy expired"""""",HR,Policies,Adrian Robinson
3EGrzG0BF9wAg_bpg2Bo,uberdoc_index_requests,,faq,demo,,Slack,true,14",1
1354,"""""In our emails today,Travel,Ticket Booking,Saina Stone
HkGrzG0BF9wAg_bpg2HC,uberdoc_index_requests,,faq,demo,,Slack,true,19",0
1355,keep my device safe pls,1
1356,remove computers from account,1
1357,hi are you are real person?,0
1358,How do I delete a Virus which the Anti Virus program is unable to delete. The name of the virus is 'uninst.exe',1
1359,"""""I have recently got my mcAfee updated with Total protection,Engineering,Quality Control,Camila Johnson
4UGrzG0BF9wAg_bpg2Bo,uberdoc_index_requests,,faq,hacker,,API,false,20",0
1360,how to install Mcafee,1
1361,I purchased Acme Safe Connect buy the ad keeps putting up on my laptop every time I open it.  How do I get rid of the ad,1
1362,Hi i have an account with Acme but don't seem to be able to log in - i had all my information on an old lap top which has broken and now i have lost everything,1
1363,pretty poor that i cant speak to someone on a sunday. it keeps saying that site has crashed go back to last page?,1
1364,I am a customer.  My PC has had to be replaced.  My new computer had your product as a trial. The trial is over and I want to transfer the remaining cover to my new PC.  Also i have moved to another country and have a different email address.  I have tried to change from my old address but your company are bringing up my new address and saying I am already registered,1
1365,I'm trying to install the web protection but it failed to do so.,1
1366,why couldn't my acme install?,1
1367,payment,0
1368,I want to cancel subscription and want refund,1
1369,outlook server,0
1370,I have found proof of paying.Ref.2596612743,0
1371,it says i already have paid for this??????,1
1372,how to renew antivirus,1
1373,Hi I have renewed my subscription but it has not activated when previous cover has now lapsed.,1
1374,Macafee is not updating on my MacBook pro,1
1375,solution 1,0
1376,Support in billing,1
1377,I will ignore  the issue based on your response.,0
1378,k,0
1379,Need to re install Acme,1
1380,Where do I find my account number?,1
1381,why are not all my devices turned on,1
1382,is advanced identity protector a part of mcAfee,1
1383,where are my acme settings,1
1384,"""""my renewal payment has doubled in price since last year ,HR,Payroll,Peter Nelson
K0GrzG0BF9wAg_bpg2He,uberdoc_index_requests,,faq,demo,,API,true,7",1
1385,how long does it take for installing I down loaded on 9 23 19 ,1
1386,refund,1
1387,threats in computer when trying to download Acme,1
1388,I bought this product for 10 appliances as he said on the site and they fed me and eventually it was for one. please I want the money back,1
1389,i have technical support,0
1390,How 2 remove a virus,1
1391,como cambio de idioma ,0
1392,someone keep trying to hack into my laptop,1
1393,how do i install acme,1
1394,want to install  Acme on this laptop from my account,1
1395,New install of IPVanish wont let me use Acme,1
1396,me acusa que esta en peligro que por eso me bloquea el aparato pero me anda todo lento y no puedo sacar el virus si es que eso tiene,0
1397,how to i refud,1
1398,"""""but it is the price,Altercations,,John Dooly
wkGrzG0BF9wAg_bpg2A8,uberdoc_index_requests,,faq,product_launch,,Slack,true,26",0
1399,i have just purchased a year packag and its not working,1
1400,I made a mistake and entered subscriptions for both  1 year and 2 year.  I intended the two year and my credit card has been charged $69.99 and $99.99.  How do I get credit for th $69.99 charge?,1
1401,I want a phone number,1
1402,Virus detected on my computer click jump biz virus,1
1403,During installation I received the message that Security Center could not be installed,1
1404,DangerZone.Msg.RestartInstallError not found,1
1405,I want a refund and cancel my subscription,1
1406,"""""error: """"dangerzone.title.restartpc not found"""""",HR,Payroll,Adrian Robinson
aEGrzG0BF9wAg_bpgmCu,uberdoc_index_requests,,faq,engineering,,API,false,3",1
1407,no i want a refund,1
1408,how do  remove the security phone call to me?,1
1409,how do I unblock a website that acme has blocked,1
1410,hi my computer account is not working and i would like to renew my other account but it is not working so what should i do? ,1
1411,64 bit Mac software,0
1412,Is there any way you can reset the subscription back to 2022 instead of 2019. ,1
1413,I cannot get the @ sign,1
1414,Virtual Technician has revealed two files missing Can you help,1
1415,apparently not,0
1416,Ordered Acme online and only received a confirmation number. I can't seem to find a product key,1
1417,how to change it is turned off I need it on,1
1418,error while installing updates Mac,1
1419,Bad Request The request could not be understood by server due to malformed synta,1
1420,acme has been quarantining incorrect files,1
1421,phone number for help,1
1422,Download Acme products,1
1423,this is your customer service ?,1
1424,acme dr wont open,1
1425,how do I remove a device from account,1
1426,install acme total protection,1
1427,i can not login to my mcfee account,1
1428,"""""I would like to cancel my autorenewal,Legal,,Eric Adams
EUGrzG0BF9wAg_bpgmAi,uberdoc_index_requests,,faq,product_launch,,API,false,0,false,true,Kingdom of Swaziland,SZ,-26.5,31.5,-26.5",1
1429,i get an email that says i need to install the latest version of acme safe connect. when i try to install it it says there is a later version installed i have version 2.4.1.187,1
1430,I have been billed twice for the same product,1
1431,When does my Acme account expire?,1
1432,how to install sofeware I get code 0,1
1433,I can not purchase AcmeÂ® Total Protection although I just renewed my AcmeÂ® LiveSafe,1
1434,"""""I already have Mcafee protection for my pc,HR,Policies,Lisa Moore
wEGrzG0BF9wAg_bpgV-p,uberdoc_index_requests,,faq,random,,API,false,0,false,true,Republic of Colombia,CO,4,-73.25,4.0",0
1435,why is the mvt wont run for my pc,1
1436,have just updated acme on my laptop and now i am unable to access a portal that i have been using on chrome,1
1437,how do i actvite it,1
1438,3,0
1439,Disable notification,1
1440,my acme is not updating. it is showing internet problem,1
1441,i need to unregister the acme on one of my devices,1
1442,Live Agent,0
1443,today i purchase acme but i didnt got the email of my subsription,1
1444,Bank transfer,0
1445,"""""how do i set up acme  i have yrs left on new PC? i have NOT been able to get email working yet,HR,Benefits,Alex Jackson
tEGrzG0BF9wAg_bpgV-Z,uberdoc_index_requests,,faq,general,,Slack,true,15",1
1446,You need to go to jail for your wrong doing,0
1447,turn on firewall>,1
1448,Are you a real person,1
1449,"""""Hi I just bought protection for 5 devices,HR,Retention,Erica Clark
cUGrzG0BF9wAg_bpgV8q,uberdoc_index_requests,,faq,hacker,,API,false,21",0
1450,how do i deactivate old acme to enable me to install new,1
1451,how do I cancel my subscription,1
1452,Makism,0
1453,My payment has not be able to go through,1
1454,"""""Why does it keep telling me,Daily Activities,Supplies,Anna Mitchell
QkGrzG0BF9wAg_bpgmBs,uberdoc_index_requests,,faq,general,,API,true,25",0
1455,I have purchased Total Protection but all the laptop wants to do is reinstall LiveSafe. I have downloaded the 25 activation code,1
1456,FINE,0
1457,how do i get rid of trojan virus,1
1458,I think I downloaded to many mcfee on my computer,1
1459,Hi - I have bought Mcafee ANitvirus but still I have an ad ware which direct me to other sites,1
1460,no ty,0
1461,quiero ingresar a la cuenta de mcaffe de mi hijo porque le robaron el telefono pero no e podido,0
1462,how do i enter ny renewal activation code,1
1463,Hi i have BT macafee installed but it wont update,1
1464,acme will expire in two days & have a product key where do i enter it?,1
1465,what is first term?,1
1466,I need to contact an operator,1
1467,i unabel to do this can you help,1
1468,i am fine,0
1469,want to actvate my antivrus,1
1470,"""""hi i have linence,IT & Infrastructure,User Management,Juan Rodriguez
_0GrzG0BF9wAg_bpgl8Q,uberdoc_index_requests,,faq,customers,,API,false,20",0
1471,im trying to download acme protection,1
1472,I cannot run the program. Tells me the program is incompatible,1
1473,How do I renew??,1
1474,"""""I can not open it. Im my account ,Daily Activities,Team activities,Victoria Lewis
H0GrzG0BF9wAg_bpgmBB,uberdoc_index_requests,,faq,engineering,,Slack,false,20",1
1475,i dont know what to do,0
1476,It's not working,0
1477,Why do I have an ! on the Icon for Acme,1
1478,How do I install LiveSafe Premium,1
1479,FOR THE 3RD. TIME NO I DON'T HAVE KIDS,0
1480,Remove Acme product,1
1481,"""""Have joined BT hub and want to install Acme anti virus whilst downloading program an error number 76567 comes up,Travel,Ticket Booking,Jacob Smith
WUGrzG0BF9wAg_bpgV8M,uberdoc_index_requests,,faq,customers,,Slack,true,9",1
1482,I am trying to download McAffe,1
1483,XML file is missing. McAffee has been updated. Still sme problem?,1
1484,My computer has acme for windows 8 how do i download acme for windows 10,1
1485,How do I get the correct equipment covered?,1
1486,how do i install onto chrome os,1
1487,I want to cancel my subscription and get a refund,1
1488,Down Load and install to laptop,1
1489,I didn't buy it at a retail store today,0
1490,install total protection,1
1491,alreday bought mcAfee but it wont finish downloading,1
1492,Live Agent,0
1493,I need to download protection?,1
1494,i keep getting update error,1
1495,"""""Hello,IT & Infrastructure,Printer,Travis Bradley
VkGrzG0BF9wAg_bpgV8M,uberdoc_index_requests,,faq,hacker,,Slack,true,28",0
1496,How do i move acme to a new pc,1
1497,My computer was hacked this morning.,1
1498,"""""need to launch acme on ig tablet,Product & Services,,Amy Scott
OUGrzG0BF9wAg_bpgmBe,uberdoc_index_requests,,faq,WordPress,,API,false,24",1
1499,how to stop advertsm,1
1500,i have a valid renewal code,1
1501,my acme installer wont install ,1
1502,The BT Virus Protect software failed to launch,1
1503,the program sent me a message about i could have a anti virues on the compter how do they do that,1
1504,how do i install antivirus software and internet security,1
1505,real person,0
1506,how do i install livesafe,1
1507,"""""My PC antivitus got,Travel,Ticket Booking,Victoria Lewis
60GrzG0BF9wAg_bpgV_y,uberdoc_index_requests,,faq,random,,API,false,19",0
1508,why install error,1
1509,How to activate Lifesafe,1
1510,i have just purchased the 2 year lifesafe as a renewal how does it install as it still stays it runs out in 4 days,1
1511,1 year warranty,0
1512,Error 76567,1
1513,Cannot get Mcff,1
1514,I have a new computer.  I supposedly have Acme protection through my internet service.   Why am I being told to buy it? ,1
1515,Live Agent,0
1516,said my subscription is expired ,1
1517,"""""Since I installed Mcafee,Customers,Customer Support,Peter Macron
8UGrzG0BF9wAg_bpgV_y,uberdoc_index_requests,,faq,demo,,API,false,0,false,false,Repubblica di San Marino,SM,43.9367,12.4463,43.9367",0
1518,i cannot install acme,1
1519,you dont recognize my security number,1
1520, Your Service Request number for this chat session is 484570-2670853065. You can quote this number in your further contacts.,0
1521,Live Agent,0
1522,"""""refund my subscription your download did,Daily Activities,Supplies,Victoria Lewis
ekGrzG0BF9wAg_bpgV87,uberdoc_index_requests,,faq,engineering,,API,false,16",1
1523,install error comp name not found,1
1524,Installation steps ,0
1525,I have purchased Acme. How do I install it?,1
1526,why can't I install my new purchase Acme?,1
1527,My subscription ends in September.  How much is renewal?,1
1528,forgot master password,1
1529,renewal download failed,1
1530,i have acme tolat care and i have someting going on with my computer i can not open my wish shopping on line page it not comming up ,1
1531,hei,0
1532,I need a number to give to someone to call to purchase the anti virus and for support on how to install,1
1533,can I get to a real person chat?,1
1534,call u call me,0
1535,installing Acme ,0
1536,how i can report phising?,1
1537,Good,0
1538,cashback code,0
1539,"""""Good afternoon,HR,Recruiting,Jacob Smith
U0GrzG0BF9wAg_bpgF_9,uberdoc_index_requests,,faq,general,,API,false,19",0
1540,Im getting a message there are multiple virus apps running. they are all acme,1
1541,"""""I believe that my computer has """"Driver Tonic"""". My Acme scans sshow no problem,Daily Activities,Exercise,Lisa Moore
nEGrzG0BF9wAg_bpgV97,uberdoc_index_requests,,faq,demo,,Slack,false,20",1
1542,acme total protection does not intall,1
1543,unable to install acme on my laptop,1
1544,there is no article for that . ,1
1545,I got a pop up from you. I just put a new Acme in couple months ago when I had to get a new computer.,1
1546,Verify Acme is working,0
1547,cancel my subscription,1
1548,I'm having trouble opening the Acme for Mac free download.  This is the error message I receive:,1
1549,I'm not sure if previous messages were sent from this email or another but disregard previous sent messages sorry for the trouble,0
1550,I need help uninstalling acme from my mac,1
1551,cannot turn on firewall,1
1552,which product has find my phone,1
1553,How to add a new subscription to an existing account?,1
1554,Cannot install acme due to other anti-virus software,1
1555,I need to change my email address and get a new password to my account,1
1556,Hello I am getting an error,1
1557,"""""Acme Installer reports """"No Internet Connection"""""",Conferences,,Adrian Robinson
pEGrzG0BF9wAg_bpgV97,uberdoc_index_requests,,faq,random,,Slack,true,29",1
1558,i think that im paing twice for two other computer that one is no longer in my own,1
1559,Looks like you're having trouble paying for your order. Call Customer Support for help.,0
1560,"""""put  Live Safe on my laptop,Sports & Activities,,Elisabeth Robinson
D0GrzG0BF9wAg_bpgmAi,uberdoc_index_requests,,faq,devops,,API,false,17",1
1561,window 10,0
1562,email saying renewed acme didnt know was on already bought new one,1
1563,I would like to cancel my subscription which was auto renewed and get refund,1
1564,can I load safe connect with windows 10,1
1565,i just renewed my acme on another computer a month ago.  I thought we were going to package all my computers into one account,1
1566,why nis this down load not working,1
1567,can not set up account after purchase of acme,1
1568,I have entered my product key and no directions to install have been shown,1
1569,"""""Acme found a threat that it was unable to get rid of. Sugestedthat i run a scan,Customers,Demos,Saina Stone
HUGrzG0BF9wAg_bpgmBB,uberdoc_index_requests,,faq,product_launch,,Slack,true,6",1
1570,not good,0
1571,"""""I have just renewed my subscription using Acme Livesafe,Engineering,Architecture,Brandon Johnson
a0GrzG0BF9wAg_bpgV8q,uberdoc_index_requests,,faq,product_launch,,Slack,false,11",0
1572,firewall on macbook not working,1
1573,how can i turn on my real time scanning?,1
1574,TS102797,0
1575,hot to install on my lg smartphone my google browser  has been  hijacked ,1
1576,how do i delete acme from my computer,1
1577,It's given me that error message when i try to check out with my paypal account,1
1578,I cannot activate my subscription on this pc,1
1579,can i access previous subscription payments,1
1580,how to renew with activation code?,1
1581,I WANT MY MONEY BACK NOW,1
1582,error 0,1
1583,wont set up,1
1584,https://www.acme.com/content/dam/amer/promo/sale/US.html?s_tnt=88860%3A7%3A0&adobe_mc_sdid=SDID%3D424D8746B994386C-0502A2CE5F437AFE%7CMCORGID%3DA729776A5245B1590A490D44%40AdobeOrg%7CTS%3D1561582541&adobe_mc_ref=https%3A%2F%2Fhome.acme.com%2Froot%2Fcampaign.aspx%3Fcid%3D134684%26affid%3D662-0%26Version%3D17.9%26webexpiry%3Dtrue%26term%3D66%26termtype%3D1%26pkg_id%3D430%26lcode%3Den-us%26trial%3D0%26hardware_id%3D96a65b3b82b9fa6919da6ed0f63e6648%26build_id%3D0%26subscription_length%3D1Y%26pkgid%3D430%26upt%3D2%26lang%3Den-us%26lcid%3D1033%26langid%3D1%26culture%3Den-US%26rcode%3DWSS16019%26LaunchPoint%3D33%26cui%3Dd01345df31be4bb2bae61f522a4adbc2-698e171f2744%26sessionId%3DF9BD1612-6429-4615-B421-9E2B872A4486%26segid%3D8%26segtyid%3D1%26clicksrc%3DrenewCoreUISidePanel%26rnwsrc%3Dmsc%26expdt%3D20190831%26xexpdt%3D20191129%26pir%3D1%26sublength%3D12m%26subtype%3Dpaid%26substatus%3Dactive&cid=134684&affid=662-0&Version=17.9&webexpiry=true&term=66&termtype=1&pkg_id=430&lcode=en-us&trial=0&hardware_id=96a65b3b82b9fa6919da6ed0f63e6648&build_id=0&subscription_length=1Y&pkgid=430&upt=2&lang=en-us&lcid=1033&langid=1&culture=en-US&rcode=WSS16019&LaunchPoint=33&cui=d01345df31be4bb2bae61f522a4adbc2-698e171f2744&sessionId=F9BD1612-6429-4615-B421-9E2B872A4486&segid=8&segtyid=1&clicksrc=renewCoreUISidePanel&rnwsrc=msc&expdt=20190831&xexpdt=20191129&pir=1&sublength=12m&subtype=paid&substatus=active,0
1585,I can not sigh in,1
